season,round,driver,driver_points_after_race,driver_wins_after_race,driver_standings_pos_after_race,driver_points,driver_wins,driver_standings_pos
2017,4,ocon,9.0,0,10,3.0,0.0,12.0
2017,4,hulkenberg,6.0,0,11,2.0,0.0,13.0
2017,4,grosjean,4.0,0,12,4.0,0.0,10.0
2017,4,kevin_magnussen,4.0,0,13,4.0,0.0,11.0
2017,4,kvyat,2.0,0,14,2.0,0.0,14.0
2017,4,wehrlein,0.0,0,15,0.0,0.0,15.0
2017,4,stroll,0.0,0,16,0.0,0.0,21.0
2017,4,giovinazzi,0.0,0,17,0.0,0.0,16.0
2017,4,jolyon_palmer,0.0,0,18,0.0,0.0,17.0
2017,4,vandoorne,0.0,0,19,0.0,0.0,18.0
2017,4,alonso,0.0,0,20,0.0,0.0,19.0
2017,4,ericsson,0.0,0,21,0.0,0.0,20.0
2017,5,vettel,104.0,2,1,86.0,2.0,1.0
2017,5,hamilton,98.0,2,2,73.0,1.0,2.0
2017,5,bottas,63.0,1,3,63.0,1.0,3.0
2017,5,raikkonen,49.0,0,4,49.0,0.0,4.0
2017,5,ricciardo,37.0,0,5,22.0,0.0,6.0
2017,5,max_verstappen,35.0,0,6,35.0,0.0,5.0
2017,5,perez,34.0,0,7,22.0,0.0,7.0
2017,5,ocon,19.0,0,8,9.0,0.0,10.0
2017,5,massa,18.0,0,9,18.0,0.0,8.0
2017,5,sainz,17.0,0,10,11.0,0.0,9.0
2017,5,hulkenberg,14.0,0,11,6.0,0.0,11.0
2017,5,grosjean,5.0,0,12,4.0,0.0,12.0
2017,5,wehrlein,4.0,0,13,0.0,0.0,15.0
2017,5,kevin_magnussen,4.0,0,14,4.0,0.0,13.0
2017,5,kvyat,4.0,0,15,2.0,0.0,14.0
2017,5,ericsson,0.0,0,16,0.0,0.0,21.0
2017,5,stroll,0.0,0,17,0.0,0.0,16.0
2017,5,alonso,0.0,0,18,0.0,0.0,20.0
2017,5,giovinazzi,0.0,0,19,0.0,0.0,17.0
2017,5,jolyon_palmer,0.0,0,20,0.0,0.0,18.0
2017,5,vandoorne,0.0,0,21,0.0,0.0,19.0
2017,6,vettel,129.0,3,1,104.0,2.0,1.0
2017,6,hamilton,104.0,2,2,98.0,2.0,2.0
2017,6,bottas,75.0,1,3,63.0,1.0,3.0
2017,6,raikkonen,67.0,0,4,49.0,0.0,4.0
2017,6,ricciardo,52.0,0,5,37.0,0.0,5.0
2017,6,max_verstappen,45.0,0,6,35.0,0.0,6.0
2017,6,perez,34.0,0,7,34.0,0.0,7.0
2017,6,sainz,25.0,0,8,17.0,0.0,10.0
2017,6,massa,20.0,0,9,18.0,0.0,9.0
2017,6,ocon,19.0,0,10,19.0,0.0,8.0
2017,6,hulkenberg,14.0,0,11,14.0,0.0,11.0
2017,6,grosjean,9.0,0,12,5.0,0.0,12.0
2017,6,kevin_magnussen,5.0,0,13,4.0,0.0,14.0
2017,6,wehrlein,4.0,0,14,4.0,0.0,13.0
2017,6,kvyat,4.0,0,15,4.0,0.0,15.0
2017,6,jolyon_palmer,0.0,0,16,0.0,0.0,20.0
2017,6,ericsson,0.0,0,17,0.0,0.0,16.0
2017,6,stroll,0.0,0,18,0.0,0.0,17.0
2017,6,alonso,0.0,0,19,0.0,0.0,18.0
2017,6,giovinazzi,0.0,0,20,0.0,0.0,19.0
2017,6,vandoorne,0.0,0,21,0.0,0.0,21.0
2017,6,button,0.0,0,22,0.0,0.0,0.0
2017,7,vettel,141.0,3,1,129.0,3.0,1.0
2017,7,hamilton,129.0,3,2,104.0,2.0,2.0
2017,7,bottas,93.0,1,3,75.0,1.0,3.0
2017,7,raikkonen,73.0,0,4,67.0,0.0,4.0
2017,7,ricciardo,67.0,0,5,52.0,0.0,5.0
2017,7,max_verstappen,45.0,0,6,45.0,0.0,6.0
2017,7,perez,44.0,0,7,34.0,0.0,7.0
2017,7,ocon,27.0,0,8,19.0,0.0,10.0
2017,7,sainz,25.0,0,9,25.0,0.0,8.0
2017,7,massa,20.0,0,10,20.0,0.0,9.0
2017,7,hulkenberg,18.0,0,11,14.0,0.0,11.0
2017,7,grosjean,10.0,0,12,9.0,0.0,12.0
2017,7,kevin_magnussen,5.0,0,13,5.0,0.0,13.0
2017,7,wehrlein,4.0,0,14,4.0,0.0,14.0
2017,7,kvyat,4.0,0,15,4.0,0.0,15.0
2017,7,stroll,2.0,0,16,0.0,0.0,18.0
2017,7,jolyon_palmer,0.0,0,17,0.0,0.0,16.0
2017,7,ericsson,0.0,0,18,0.0,0.0,17.0
2017,7,alonso,0.0,0,19,0.0,0.0,19.0
2017,7,giovinazzi,0.0,0,20,0.0,0.0,20.0
2017,7,vandoorne,0.0,0,21,0.0,0.0,21.0
2017,7,button,0.0,0,22,0.0,0.0,22.0
2017,8,vettel,153.0,3,1,141.0,3.0,1.0
2017,8,hamilton,139.0,3,2,129.0,3.0,2.0
2017,8,bottas,111.0,1,3,93.0,1.0,3.0
2017,8,ricciardo,92.0,1,4,67.0,0.0,5.0
2017,8,raikkonen,73.0,0,5,73.0,0.0,4.0
2017,8,max_verstappen,45.0,0,6,45.0,0.0,6.0
2017,8,perez,44.0,0,7,44.0,0.0,7.0
2017,8,ocon,35.0,0,8,27.0,0.0,8.0
2017,8,sainz,29.0,0,9,25.0,0.0,9.0
2017,8,massa,20.0,0,10,20.0,0.0,10.0
2017,8,hulkenberg,18.0,0,11,18.0,0.0,11.0
2017,8,stroll,17.0,0,12,2.0,0.0,16.0
2017,8,kevin_magnussen,11.0,0,13,5.0,0.0,13.0
2017,8,grosjean,10.0,0,14,10.0,0.0,12.0
2017,8,wehrlein,5.0,0,15,4.0,0.0,14.0
2017,8,kvyat,4.0,0,16,4.0,0.0,15.0
2017,8,alonso,2.0,0,17,0.0,0.0,19.0
2017,8,jolyon_palmer,0.0,0,18,0.0,0.0,17.0
2017,8,ericsson,0.0,0,19,0.0,0.0,18.0
2017,8,vandoorne,0.0,0,20,0.0,0.0,21.0
2017,8,giovinazzi,0.0,0,21,0.0,0.0,20.0
2017,8,button,0.0,0,22,0.0,0.0,22.0
2017,9,vettel,171.0,3,1,153.0,3.0,1.0
2017,9,hamilton,151.0,3,2,139.0,3.0,2.0
2017,9,bottas,136.0,2,3,111.0,1.0,3.0
2017,9,ricciardo,107.0,1,4,92.0,1.0,4.0
2017,9,raikkonen,83.0,0,5,73.0,0.0,5.0
2017,9,perez,50.0,0,6,44.0,0.0,7.0
2017,9,max_verstappen,45.0,0,7,45.0,0.0,6.0
2017,9,ocon,39.0,0,8,35.0,0.0,8.0
2017,9,sainz,29.0,0,9,29.0,0.0,9.0
2017,9,massa,22.0,0,10,20.0,0.0,10.0
2017,9,stroll,18.0,0,11,17.0,0.0,12.0
2017,9,hulkenberg,18.0,0,12,18.0,0.0,11.0
2017,9,grosjean,18.0,0,13,10.0,0.0,14.0
2017,9,kevin_magnussen,11.0,0,14,11.0,0.0,13.0
2017,9,wehrlein,5.0,0,15,5.0,0.0,15.0
2017,9,kvyat,4.0,0,16,4.0,0.0,16.0
2017,9,alonso,2.0,0,17,2.0,0.0,17.0
2017,9,jolyon_palmer,0.0,0,18,0.0,0.0,18.0
2017,9,ericsson,0.0,0,19,0.0,0.0,19.0
2017,9,vandoorne,0.0,0,20,0.0,0.0,20.0
2017,9,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,9,button,0.0,0,22,0.0,0.0,22.0
2017,10,vettel,177.0,3,1,171.0,3.0,1.0
2017,10,hamilton,176.0,4,2,151.0,3.0,2.0
2017,10,bottas,154.0,2,3,136.0,2.0,3.0
2017,10,ricciardo,117.0,1,4,107.0,1.0,4.0
2017,10,raikkonen,98.0,0,5,83.0,0.0,5.0
2017,10,max_verstappen,57.0,0,6,45.0,0.0,7.0
2017,10,perez,52.0,0,7,50.0,0.0,6.0
2017,10,ocon,43.0,0,8,39.0,0.0,8.0
2017,10,sainz,29.0,0,9,29.0,0.0,9.0
2017,10,hulkenberg,26.0,0,10,18.0,0.0,12.0
2017,10,massa,23.0,0,11,22.0,0.0,10.0
2017,10,stroll,18.0,0,12,18.0,0.0,11.0
2017,10,grosjean,18.0,0,13,18.0,0.0,13.0
2017,10,kevin_magnussen,11.0,0,14,11.0,0.0,14.0
2017,10,wehrlein,5.0,0,15,5.0,0.0,15.0
2017,10,kvyat,4.0,0,16,4.0,0.0,16.0
2017,10,alonso,2.0,0,17,2.0,0.0,17.0
2017,10,jolyon_palmer,0.0,0,18,0.0,0.0,18.0
2017,10,ericsson,0.0,0,19,0.0,0.0,19.0
2017,10,vandoorne,0.0,0,20,0.0,0.0,20.0
2017,10,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,10,button,0.0,0,22,0.0,0.0,22.0
2017,11,vettel,202.0,4,1,177.0,3.0,1.0
2017,11,hamilton,188.0,4,2,176.0,4.0,2.0
2017,11,bottas,169.0,2,3,154.0,2.0,3.0
2017,11,ricciardo,117.0,1,4,117.0,1.0,4.0
2017,11,raikkonen,116.0,0,5,98.0,0.0,5.0
2017,11,max_verstappen,67.0,0,6,57.0,0.0,6.0
2017,11,perez,56.0,0,7,52.0,0.0,7.0
2017,11,ocon,45.0,0,8,43.0,0.0,8.0
2017,11,sainz,35.0,0,9,29.0,0.0,9.0
2017,11,hulkenberg,26.0,0,10,26.0,0.0,10.0
2017,11,massa,23.0,0,11,23.0,0.0,11.0
2017,11,stroll,18.0,0,12,18.0,0.0,12.0
2017,11,grosjean,18.0,0,13,18.0,0.0,13.0
2017,11,kevin_magnussen,11.0,0,14,11.0,0.0,14.0
2017,11,alonso,10.0,0,15,2.0,0.0,17.0
2017,11,wehrlein,5.0,0,16,5.0,0.0,15.0
2017,11,kvyat,4.0,0,17,4.0,0.0,16.0
2017,11,vandoorne,1.0,0,18,0.0,0.0,20.0
2017,11,jolyon_palmer,0.0,0,19,0.0,0.0,18.0
2017,11,ericsson,0.0,0,20,0.0,0.0,19.0
2017,11,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,11,button,0.0,0,22,0.0,0.0,22.0
2017,11,resta,0.0,0,23,0.0,0.0,0.0
2017,12,vettel,220.0,4,1,202.0,4.0,1.0
2017,12,hamilton,213.0,5,2,188.0,4.0,2.0
2017,12,bottas,179.0,2,3,169.0,2.0,3.0
2017,12,ricciardo,132.0,1,4,117.0,1.0,4.0
2017,12,raikkonen,128.0,0,5,116.0,0.0,5.0
2017,12,max_verstappen,67.0,0,6,67.0,0.0,6.0
2017,12,perez,56.0,0,7,56.0,0.0,7.0
2017,12,ocon,47.0,0,8,45.0,0.0,8.0
2017,12,sainz,36.0,0,9,35.0,0.0,9.0
2017,12,hulkenberg,34.0,0,10,26.0,0.0,10.0
2017,12,massa,27.0,0,11,23.0,0.0,11.0
2017,12,grosjean,24.0,0,12,18.0,0.0,13.0
2017,12,stroll,18.0,0,13,18.0,0.0,12.0
2017,12,kevin_magnussen,11.0,0,14,11.0,0.0,14.0
2017,12,alonso,10.0,0,15,10.0,0.0,15.0
2017,12,wehrlein,5.0,0,16,5.0,0.0,16.0
2017,12,kvyat,4.0,0,17,4.0,0.0,17.0
2017,12,vandoorne,1.0,0,18,1.0,0.0,18.0
2017,12,jolyon_palmer,0.0,0,19,0.0,0.0,19.0
2017,12,ericsson,0.0,0,20,0.0,0.0,20.0
2017,12,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,12,button,0.0,0,22,0.0,0.0,22.0
2017,12,resta,0.0,0,23,0.0,0.0,23.0
2017,13,hamilton,238.0,6,1,213.0,5.0,2.0
2017,13,vettel,235.0,4,2,220.0,4.0,1.0
2017,13,bottas,197.0,2,3,179.0,2.0,3.0
2017,13,ricciardo,144.0,1,4,132.0,1.0,4.0
2017,13,raikkonen,138.0,0,5,128.0,0.0,5.0
2017,13,max_verstappen,68.0,0,6,67.0,0.0,6.0
2017,13,perez,58.0,0,7,56.0,0.0,7.0
2017,13,ocon,55.0,0,8,47.0,0.0,8.0
2017,13,sainz,36.0,0,9,36.0,0.0,9.0
2017,13,hulkenberg,34.0,0,10,34.0,0.0,10.0
2017,13,massa,31.0,0,11,27.0,0.0,11.0
2017,13,stroll,24.0,0,12,18.0,0.0,13.0
2017,13,grosjean,24.0,0,13,24.0,0.0,12.0
2017,13,kevin_magnussen,11.0,0,14,11.0,0.0,14.0
2017,13,alonso,10.0,0,15,10.0,0.0,15.0
2017,13,wehrlein,5.0,0,16,5.0,0.0,16.0
2017,13,kvyat,4.0,0,17,4.0,0.0,17.0
2017,13,vandoorne,1.0,0,18,1.0,0.0,18.0
2017,13,jolyon_palmer,0.0,0,19,0.0,0.0,19.0
2017,13,ericsson,0.0,0,20,0.0,0.0,20.0
2017,13,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,13,button,0.0,0,22,0.0,0.0,22.0
2017,13,resta,0.0,0,23,0.0,0.0,23.0
2017,14,hamilton,263.0,7,1,238.0,6.0,1.0
2017,14,vettel,235.0,4,2,235.0,4.0,2.0
2017,14,bottas,212.0,2,3,197.0,2.0,3.0
2017,14,ricciardo,162.0,1,4,144.0,1.0,4.0
2017,14,raikkonen,138.0,0,5,138.0,0.0,5.0
2017,14,max_verstappen,68.0,0,6,68.0,0.0,6.0
2017,14,perez,68.0,0,7,58.0,0.0,7.0
2017,14,ocon,56.0,0,8,55.0,0.0,8.0
2017,14,sainz,48.0,0,9,36.0,0.0,9.0
2017,14,hulkenberg,34.0,0,10,34.0,0.0,10.0
2017,14,massa,31.0,0,11,31.0,0.0,11.0
2017,14,stroll,28.0,0,12,24.0,0.0,12.0
2017,14,grosjean,26.0,0,13,24.0,0.0,13.0
2017,14,kevin_magnussen,11.0,0,14,11.0,0.0,14.0
2017,14,alonso,10.0,0,15,10.0,0.0,15.0
2017,14,jolyon_palmer,8.0,0,16,0.0,0.0,19.0
2017,14,vandoorne,7.0,0,17,1.0,0.0,18.0
2017,14,wehrlein,5.0,0,18,5.0,0.0,16.0
2017,14,kvyat,4.0,0,19,4.0,0.0,17.0
2017,14,ericsson,0.0,0,20,0.0,0.0,20.0
2017,14,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,14,button,0.0,0,22,0.0,0.0,22.0
2017,14,resta,0.0,0,23,0.0,0.0,23.0
2017,15,hamilton,281.0,7,1,263.0,7.0,1.0
2017,15,vettel,247.0,4,2,235.0,4.0,2.0
2017,15,bottas,222.0,2,3,212.0,2.0,3.0
2017,15,ricciardo,177.0,1,4,162.0,1.0,4.0
2017,15,raikkonen,138.0,0,5,138.0,0.0,5.0
2017,15,max_verstappen,93.0,1,6,68.0,0.0,6.0
2017,15,perez,76.0,0,7,68.0,0.0,7.0
2017,15,ocon,57.0,0,8,56.0,0.0,8.0
2017,15,sainz,48.0,0,9,48.0,0.0,9.0
2017,15,hulkenberg,34.0,0,10,34.0,0.0,10.0
2017,15,massa,33.0,0,11,31.0,0.0,11.0
2017,15,stroll,32.0,0,12,28.0,0.0,12.0
2017,15,grosjean,26.0,0,13,26.0,0.0,13.0
2017,15,vandoorne,13.0,0,14,7.0,0.0,17.0
2017,15,kevin_magnussen,11.0,0,15,11.0,0.0,14.0
2017,15,alonso,10.0,0,16,10.0,0.0,15.0
2017,15,jolyon_palmer,8.0,0,17,8.0,0.0,16.0
2017,15,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,15,kvyat,4.0,0,19,4.0,0.0,19.0
2017,15,ericsson,0.0,0,20,0.0,0.0,20.0
2017,15,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,15,gasly,0.0,0,22,0.0,0.0,0.0
2017,15,button,0.0,0,23,0.0,0.0,22.0
2017,15,resta,0.0,0,24,0.0,0.0,23.0
2017,16,hamilton,306.0,8,1,281.0,7.0,1.0
2017,16,vettel,247.0,4,2,247.0,4.0,2.0
2017,16,bottas,234.0,2,3,222.0,2.0,3.0
2017,16,ricciardo,192.0,1,4,177.0,1.0,4.0
2017,16,raikkonen,148.0,0,5,138.0,0.0,5.0
2017,16,max_verstappen,111.0,1,6,93.0,1.0,6.0
2017,16,perez,82.0,0,7,76.0,0.0,7.0
2017,16,ocon,65.0,0,8,57.0,0.0,8.0
2017,16,sainz,48.0,0,9,48.0,0.0,9.0
2017,16,hulkenberg,34.0,0,10,34.0,0.0,10.0
2017,16,massa,34.0,0,11,33.0,0.0,11.0
2017,16,stroll,32.0,0,12,32.0,0.0,12.0
2017,16,grosjean,28.0,0,13,26.0,0.0,13.0
2017,16,kevin_magnussen,15.0,0,14,11.0,0.0,15.0
2017,16,vandoorne,13.0,0,15,13.0,0.0,14.0
2017,16,alonso,10.0,0,16,10.0,0.0,16.0
2017,16,jolyon_palmer,8.0,0,17,8.0,0.0,17.0
2017,16,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,16,kvyat,4.0,0,19,4.0,0.0,19.0
2017,16,ericsson,0.0,0,20,0.0,0.0,20.0
2017,16,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,16,gasly,0.0,0,22,0.0,0.0,22.0
2017,16,button,0.0,0,23,0.0,0.0,23.0
2017,16,resta,0.0,0,24,0.0,0.0,24.0
2017,17,hamilton,331.0,9,1,306.0,8.0,1.0
2017,17,vettel,265.0,4,2,247.0,4.0,2.0
2017,17,bottas,244.0,2,3,234.0,2.0,3.0
2017,17,ricciardo,192.0,1,4,192.0,1.0,4.0
2017,17,raikkonen,163.0,0,5,148.0,0.0,5.0
2017,17,max_verstappen,123.0,1,6,111.0,1.0,6.0
2017,17,perez,86.0,0,7,82.0,0.0,7.0
2017,17,ocon,73.0,0,8,65.0,0.0,8.0
2017,17,sainz,54.0,0,9,48.0,0.0,9.0
2017,17,massa,36.0,0,10,34.0,0.0,11.0
2017,17,hulkenberg,34.0,0,11,34.0,0.0,10.0
2017,17,stroll,32.0,0,12,32.0,0.0,12.0
2017,17,grosjean,28.0,0,13,28.0,0.0,13.0
2017,17,kevin_magnussen,15.0,0,14,15.0,0.0,14.0
2017,17,vandoorne,13.0,0,15,13.0,0.0,15.0
2017,17,alonso,10.0,0,16,10.0,0.0,16.0
2017,17,jolyon_palmer,8.0,0,17,8.0,0.0,17.0
2017,17,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,17,kvyat,5.0,0,19,4.0,0.0,19.0
2017,17,ericsson,0.0,0,20,0.0,0.0,20.0
2017,17,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,17,gasly,0.0,0,22,0.0,0.0,22.0
2017,17,brendon_hartley,0.0,0,23,0.0,0.0,0.0
2017,17,button,0.0,0,24,0.0,0.0,23.0
2017,17,resta,0.0,0,25,0.0,0.0,24.0
2017,18,hamilton,333.0,9,1,331.0,9.0,1.0
2017,18,vettel,277.0,4,2,265.0,4.0,2.0
2017,18,bottas,262.0,2,3,244.0,2.0,3.0
2017,18,ricciardo,192.0,1,4,192.0,1.0,4.0
2017,18,raikkonen,178.0,0,5,163.0,0.0,5.0
2017,18,max_verstappen,148.0,2,6,123.0,1.0,6.0
2017,18,perez,92.0,0,7,86.0,0.0,7.0
2017,18,ocon,83.0,0,8,73.0,0.0,8.0
2017,18,sainz,54.0,0,9,54.0,0.0,9.0
2017,18,stroll,40.0,0,10,32.0,0.0,12.0
2017,18,massa,36.0,0,11,36.0,0.0,10.0
2017,18,hulkenberg,34.0,0,12,34.0,0.0,11.0
2017,18,grosjean,28.0,0,13,28.0,0.0,13.0
2017,18,kevin_magnussen,19.0,0,14,15.0,0.0,14.0
2017,18,vandoorne,13.0,0,15,13.0,0.0,15.0
2017,18,alonso,11.0,0,16,10.0,0.0,16.0
2017,18,jolyon_palmer,8.0,0,17,8.0,0.0,17.0
2017,18,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,18,kvyat,5.0,0,19,5.0,0.0,19.0
2017,18,ericsson,0.0,0,20,0.0,0.0,20.0
2017,18,giovinazzi,0.0,0,21,0.0,0.0,21.0
2017,18,gasly,0.0,0,22,0.0,0.0,22.0
2017,18,brendon_hartley,0.0,0,23,0.0,0.0,23.0
2017,18,button,0.0,0,24,0.0,0.0,24.0
2017,18,resta,0.0,0,25,0.0,0.0,25.0
2017,19,hamilton,345.0,9,1,333.0,9.0,1.0
2017,19,vettel,302.0,5,2,277.0,4.0,2.0
2017,19,bottas,280.0,2,3,262.0,2.0,3.0
2017,19,ricciardo,200.0,1,4,192.0,1.0,4.0
2017,19,raikkonen,193.0,0,5,178.0,0.0,5.0
2017,19,max_verstappen,158.0,2,6,148.0,2.0,6.0
2017,19,perez,94.0,0,7,92.0,0.0,7.0
2017,19,ocon,83.0,0,8,83.0,0.0,8.0
2017,19,sainz,54.0,0,9,54.0,0.0,9.0
2017,19,massa,42.0,0,10,36.0,0.0,11.0
2017,19,stroll,40.0,0,11,40.0,0.0,10.0
2017,19,hulkenberg,35.0,0,12,34.0,0.0,12.0
2017,19,grosjean,28.0,0,13,28.0,0.0,13.0
2017,19,kevin_magnussen,19.0,0,14,19.0,0.0,14.0
2017,19,alonso,15.0,0,15,11.0,0.0,16.0
2017,19,vandoorne,13.0,0,16,13.0,0.0,15.0
2017,19,jolyon_palmer,8.0,0,17,8.0,0.0,17.0
2017,19,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,19,kvyat,5.0,0,19,5.0,0.0,19.0
2017,19,ericsson,0.0,0,20,0.0,0.0,20.0
2017,19,gasly,0.0,0,21,0.0,0.0,22.0
2017,19,giovinazzi,0.0,0,22,0.0,0.0,21.0
2017,19,brendon_hartley,0.0,0,23,0.0,0.0,23.0
2017,19,button,0.0,0,24,0.0,0.0,24.0
2017,19,resta,0.0,0,25,0.0,0.0,25.0
2017,20,hamilton,363.0,9,1,345.0,9.0,1.0
2017,20,vettel,317.0,5,2,302.0,5.0,2.0
2017,20,bottas,305.0,3,3,280.0,2.0,3.0
2017,20,raikkonen,205.0,0,4,193.0,0.0,5.0
2017,20,ricciardo,200.0,1,5,200.0,1.0,4.0
2017,20,max_verstappen,168.0,2,6,158.0,2.0,6.0
2017,20,perez,100.0,0,7,94.0,0.0,7.0
2017,20,ocon,87.0,0,8,83.0,0.0,8.0
2017,20,sainz,54.0,0,9,54.0,0.0,9.0
2017,20,hulkenberg,43.0,0,10,35.0,0.0,12.0
2017,20,massa,43.0,0,11,42.0,0.0,10.0
2017,20,stroll,40.0,0,12,40.0,0.0,11.0
2017,20,grosjean,28.0,0,13,28.0,0.0,13.0
2017,20,kevin_magnussen,19.0,0,14,19.0,0.0,14.0
2017,20,alonso,17.0,0,15,15.0,0.0,15.0
2017,20,vandoorne,13.0,0,16,13.0,0.0,16.0
2017,20,jolyon_palmer,8.0,0,17,8.0,0.0,17.0
2017,20,wehrlein,5.0,0,18,5.0,0.0,18.0
2017,20,kvyat,5.0,0,19,5.0,0.0,19.0
2017,20,ericsson,0.0,0,20,0.0,0.0,20.0
2017,20,gasly,0.0,0,21,0.0,0.0,21.0
2017,20,giovinazzi,0.0,0,22,0.0,0.0,22.0
2017,20,brendon_hartley,0.0,0,23,0.0,0.0,23.0
2017,20,button,0.0,0,24,0.0,0.0,24.0
2017,20,resta,0.0,0,25,0.0,0.0,25.0
2018,1,vettel,25.0,1,1,0.0,0.0,0.0
2018,1,hamilton,18.0,0,2,0.0,0.0,0.0
2018,1,raikkonen,15.0,0,3,0.0,0.0,0.0
2018,1,ricciardo,12.0,0,4,0.0,0.0,0.0
2018,1,alonso,10.0,0,5,0.0,0.0,0.0
2018,1,max_verstappen,8.0,0,6,0.0,0.0,0.0
2018,1,hulkenberg,6.0,0,7,0.0,0.0,0.0
2018,1,bottas,4.0,0,8,0.0,0.0,0.0
2018,1,vandoorne,2.0,0,9,0.0,0.0,0.0
2018,1,sainz,1.0,0,10,0.0,0.0,0.0
2018,1,perez,0.0,0,11,0.0,0.0,0.0
2018,1,ocon,0.0,0,12,0.0,0.0,0.0
2018,1,leclerc,0.0,0,13,0.0,0.0,0.0
2018,1,stroll,0.0,0,14,0.0,0.0,0.0
2018,1,brendon_hartley,0.0,0,15,0.0,0.0,0.0
2018,1,grosjean,0.0,0,16,0.0,0.0,0.0
2018,1,kevin_magnussen,0.0,0,17,0.0,0.0,0.0
2018,1,gasly,0.0,0,18,0.0,0.0,0.0
2018,1,ericsson,0.0,0,19,0.0,0.0,0.0
2018,1,sirotkin,0.0,0,20,0.0,0.0,0.0
2018,2,vettel,50.0,2,1,25.0,1.0,1.0
2018,2,hamilton,33.0,0,2,18.0,0.0,2.0
2018,2,bottas,22.0,0,3,4.0,0.0,8.0
2018,2,alonso,16.0,0,4,10.0,0.0,5.0
2018,2,raikkonen,15.0,0,5,15.0,0.0,3.0
2018,2,hulkenberg,14.0,0,6,6.0,0.0,7.0
2018,2,gasly,12.0,0,7,0.0,0.0,18.0
2018,2,ricciardo,12.0,0,8,12.0,0.0,4.0
2018,2,kevin_magnussen,10.0,0,9,0.0,0.0,17.0
2018,2,max_verstappen,8.0,0,10,8.0,0.0,6.0
2018,2,vandoorne,6.0,0,11,2.0,0.0,9.0
2018,2,ericsson,2.0,0,12,0.0,0.0,19.0
2018,2,sainz,1.0,0,13,1.0,0.0,10.0
2018,2,ocon,1.0,0,14,0.0,0.0,12.0
2018,2,perez,0.0,0,15,0.0,0.0,11.0
2018,2,leclerc,0.0,0,16,0.0,0.0,13.0
2018,2,grosjean,0.0,0,17,0.0,0.0,16.0
2018,2,stroll,0.0,0,18,0.0,0.0,14.0
2018,2,brendon_hartley,0.0,0,19,0.0,0.0,15.0
2018,2,sirotkin,0.0,0,20,0.0,0.0,20.0
2018,3,vettel,54.0,2,1,50.0,2.0,1.0
2018,3,hamilton,45.0,0,2,33.0,0.0,2.0
2018,3,bottas,40.0,0,3,22.0,0.0,3.0
2018,3,ricciardo,37.0,1,4,12.0,0.0,8.0
2018,3,raikkonen,30.0,0,5,15.0,0.0,5.0
2018,3,alonso,22.0,0,6,16.0,0.0,4.0
2018,3,hulkenberg,22.0,0,7,14.0,0.0,6.0
2018,3,max_verstappen,18.0,0,8,8.0,0.0,10.0
2018,3,gasly,12.0,0,9,12.0,0.0,7.0
2018,3,kevin_magnussen,11.0,0,10,10.0,0.0,9.0
2018,3,vandoorne,6.0,0,11,6.0,0.0,11.0
2018,3,sainz,3.0,0,12,1.0,0.0,13.0
2018,3,ericsson,2.0,0,13,2.0,0.0,12.0
2018,3,ocon,1.0,0,14,1.0,0.0,14.0
2018,3,perez,0.0,0,15,0.0,0.0,15.0
2018,3,leclerc,0.0,0,16,0.0,0.0,16.0
2018,3,grosjean,0.0,0,17,0.0,0.0,17.0
2018,3,stroll,0.0,0,18,0.0,0.0,18.0
2018,3,sirotkin,0.0,0,19,0.0,0.0,20.0
2018,3,brendon_hartley,0.0,0,20,0.0,0.0,19.0
2018,4,hamilton,70.0,1,1,45.0,0.0,2.0
2018,4,vettel,66.0,2,2,54.0,2.0,1.0
2018,4,raikkonen,48.0,0,3,30.0,0.0,5.0
2018,4,bottas,40.0,0,4,40.0,0.0,3.0
2018,4,ricciardo,37.0,1,5,37.0,1.0,4.0
2018,4,alonso,28.0,0,6,22.0,0.0,6.0
2018,4,hulkenberg,22.0,0,7,22.0,0.0,7.0
2018,4,max_verstappen,18.0,0,8,18.0,0.0,8.0
2018,4,perez,15.0,0,9,0.0,0.0,15.0
2018,4,sainz,13.0,0,10,3.0,0.0,12.0
2018,4,gasly,12.0,0,11,12.0,0.0,9.0
2018,4,kevin_magnussen,11.0,0,12,11.0,0.0,10.0
2018,4,leclerc,8.0,0,13,0.0,0.0,16.0
2018,4,vandoorne,8.0,0,14,6.0,0.0,11.0
2018,4,stroll,4.0,0,15,0.0,0.0,18.0
2018,4,ericsson,2.0,0,16,2.0,0.0,13.0
2018,4,ocon,1.0,0,17,1.0,0.0,14.0
2018,4,brendon_hartley,1.0,0,18,0.0,0.0,20.0
